tweet_id,created_at,tweets,likes
1337200429705281537,2020-12-11 01:00:01,The powerful final two episodes of Veneno have arrived. Come emotionally prepared. https://t.co/HfADuWolSj,227
1337164588723314688,2020-12-10 22:37:35,@calebs_nastypov It's so good already and I'm only on episode two! 😭,2
1337164423878770688,2020-12-10 22:36:56,@BLADEZIES I knew you'd get it 💜,2
1337164361022853120,2020-12-10 22:36:41,@LostInTheVoid53 Very Important Tweet.,6
1337164284355211264,2020-12-10 22:36:23,@catboymarceline I've been saying!,15
1337164220413083648,2020-12-10 22:36:08,@PK_Useless My heart! 🥺,12
1337164084433747968,2020-12-10 22:35:35,"@hotbelgianwafle @obsidiankinnie @ZipZedZiltch I think it might be my best, tbh.",12
1337164001176739841,2020-12-10 22:35:15,@ooobsidian We love love 💜🏳️‍🌈,35
1337163970604494851,2020-12-10 22:35:08,PSA: You can finally learn Susie and Ramona's backstory with Summer Camp Island season 3 ✨ https://t.co/Hirgsjbo57,350
1337163910961537024,2020-12-10 22:34:54,"@thelonewolf28 Omg stop, I'm blushing!  🥰",1
1337163842728542209,2020-12-10 22:34:38,@clawdeenlesbian I want what they have 🥺,77
1337163769810567170,2020-12-10 22:34:20,@TRANSFINN Living for this Finncam 💜,8
1337163682564820992,2020-12-10 22:33:59,@swp2241 Okay but every time I see this gif I scream 😱,7
1337163597017804801,2020-12-10 22:33:39,@jayjw430 The OTP 💅,4
1337163450586304512,2020-12-10 22:33:04,@PK_Useless BFF 💜,1
1337163365672620032,2020-12-10 22:32:44,@edwardistheman Perfect moments in history.,17
1337163193873940480,2020-12-10 22:32:03,"@DCComics @stargirl_cw After that finale, there's so many directions they can go with season 2, and I absolutely can't wait 🙌",314
1337146361196658688,2020-12-10 21:25:10,@johnlegend An absolutely crucial viewing 💜,12
1337142799213346816,2020-12-10 21:11:00,@HBO @lurie_john This trailer is so hypnotic 🎨,32
1337142572842582016,2020-12-10 21:10:06,"RT @InsideHBOMax: 12 Dates of Christmas: Unwrapped premieres December 17 on @HBOMax.

@itsSHANGELA hosts the dating series reunion special:…",0
1337141698124627968,2020-12-10 21:06:38,Stream Adventure Time: Distant Lands - Obsidian now on HBO Max!,270
1337141319483805696,2020-12-10 21:05:08,"✨✨✨✨✨✨✨✨✨
✨💗💗💗✨💗💗💗✨
💗💗💗💗💗💗💗💗💗
💗💗     bubbline     💗💗
👑💗💗💗💗💗💗💗🦇
✨🦇💗💗💗💗💗👑✨
✨👑🦇💗💗💗👑🦇✨
✨🦇👑🦇💗👑🦇👑✨
✨✨✨✨✨✨✨✨✨",2704
1337133721418285057,2020-12-10 20:34:56,@supermangeek101 My queen 👑,3
1337133637972549632,2020-12-10 20:34:36,@dctvcinema The talent is seriously incredible 🙌,6
1337133551850905600,2020-12-10 20:34:16,@HBOMaxPop That's the dream 🥺,4
1337117379004936192,2020-12-10 19:30:00,The only thing richer than this family is the DRAMA 🤑💰 House of Ho is streaming now on HBO Max. https://t.co/uGnVBurFfQ,131
1337110032924622849,2020-12-10 19:00:48,@HBOPR @HBO This series NEEDS a second season. I'm obsessed 💜,10
1337094730711121920,2020-12-10 18:00:00,What I wouldn't give to be on a cruise with these three 🚢 Let Them All Talk is streaming now on HBO Max. https://t.co/Vj8eQEazbk,277
1336846648832454656,2020-12-10 01:34:13,@supermangeek101 She is SUCH a look!! 😍,3
1336846618952224768,2020-12-10 01:34:06,"@JennPetree South Park has the perfect episode for this! Season 16, episode 13 - A Scause For Applause.",0
1336846590951112705,2020-12-10 01:33:59,@hifive326 Harvey Birdman: Attorney At Law had me on the floor it's so funny 😭,1
1336846556129972224,2020-12-10 01:33:51,@Trashyy05 Stream The Undoing and you'll be making those eyes the whole time.,1
1336846518955851777,2020-12-10 01:33:42,@Batwal9 You know what show keeps it 💯? Search Party. The whole series is fantastic.,2
1336846488786366477,2020-12-10 01:33:34,"@LACarverRX When I think of love I think, Bridget Jones: The Edge of Reason.",0
1336846457551273984,2020-12-10 01:33:27,@Wuzzat12 Stream Legendary because EVERYONE on that show is a star.,1
1336846402660405248,2020-12-10 01:33:14,@dceu01 Looking for something so cute you'll cry? Stream My Neighbor Totoro.,0
1336845795736186881,2020-12-10 01:30:49,"Stream The God of High School, now on HBO Max!",152
1336845588214796289,2020-12-10 01:30:00,Me and my roommate trying to decide who gets to pick tonight’s movie. https://t.co/D2GBPJj63W,459
1336845343292420096,2020-12-10 01:29:01,@72_yous mfw they tell me they haven't seen Close Enough. You definitely need to.,0
1336845309398249473,2020-12-10 01:28:53,@KingPhoenix8807 Aw right back atcha. Stream Love Life.,1
1336845269288189952,2020-12-10 01:28:44,"@kieranbew ""I know kung fu."" You gotta stream The Matrix.",2
1336845200728027136,2020-12-10 01:28:27,@SRKsAashiq Catch my favorite bat in The Batman and Harley Quinn! 🃏,1
1336845166682914817,2020-12-10 01:28:19,@trevontrent This can only be Summer Camp Island.,1
1336845135196254208,2020-12-10 01:28:12,@louigiswla The Devil's Advocate is such a thrill ride! You'll love it.,2
1336845096826720257,2020-12-10 01:28:03,@gatorstone38 It says you love mystery and a little bit of fun! You should stream Spies in Disguise! 🤓,8
1336845055751909378,2020-12-10 01:27:53,@jackinfinity203 The Devil Inside is the perfect scary watch 😈,1
1336845018250706945,2020-12-10 01:27:44,"@_Angel_8 I have the perfect episode for this! Uncle Grandpa, season 1, episode 31 - The History of Wrestling 💪",0
1336844973761724416,2020-12-10 01:27:33,"@Rex_Dickson_ I mean I HAVE to go with Godzilla: King of the Monsters here, right??",0
1336844940794421250,2020-12-10 01:27:25,@bobkim2340 How does Alien sound?? 👽,1
1336844885706428418,2020-12-10 01:27:12,@hiddleuphoria You should stream Love Life! It's full of 💜,0
1336844842173808640,2020-12-10 01:27:02,"@BradenRoberts13 This emoji screams ""The Sopranos.""",2
1336844801166098433,2020-12-10 01:26:52,"@ViewToons If you love suspense and surprise, stream The Undoing 😳",1
1336844768161136641,2020-12-10 01:26:44,"@ohsukah You should stream Flight Attendant, feel like you and Cassie would vibe ✈️",3
1336844737320349696,2020-12-10 01:26:37,"@DCTitansBrasil For a classic love story, stream When Harry Met Sally 💕",2
1336844680730877952,2020-12-10 01:26:23,"@ladypieface For some up close and personal time with serious stars, stream About Face: Supermodels Then and Now!",1
1336844646371115010,2020-12-10 01:26:15,@alwaysvideo You should stream Batman v Superman: Dawn of Justice: Ultimate Edition because it's straight 🔥 from start to finish.,1299
1336844615450722307,2020-12-10 01:26:08,@colleen21 This emoji is an excellent private investigator. You should stream Veronica Mars!,1
1336844578784088064,2020-12-10 01:25:59,"@NickEdenG You should stream South Park, because Eric Cartman might be the saltiest character of all time.",12
1336844548970967041,2020-12-10 01:25:52,@Calebtmb Me crossing my fingers for only good things for Rue and Jules in Euphoria.,0
1336844449440124935,2020-12-10 01:25:28,"@renatogameprays All you need is spice, everything nice, and Chemical X, and you've got The Powerpuff Girls!",0
1336836604048994306,2020-12-10 00:54:18,@rajasyakist Birds of Prey: Harley Quinn starts with a bang and doesn't let up!,3
1336836575376809984,2020-12-10 00:54:11,@Yadilos1 Los Espookys has the spooky scary skeleton vibes you need.,0
1336836539809026050,2020-12-10 00:54:02,"@__TaYmuR__ Okay I can't explain why, but I kinda wanna suggest Free Willy.",0
1336836500181327874,2020-12-10 00:53:53,@Krosschop The miniseries everyone is buzzing about: Veneno.,2
1336836471626469378,2020-12-10 00:53:46,"@StevenMidgett You should stream Looney Tunes season 7, episode 2 - Tortoise Beats Hare, which features one of my favorite turtles of all time.",1
1336836441452683266,2020-12-10 00:53:39,@olivervasquezx A hopeless romantic! You should stream La La Land.,0
1336836407105527808,2020-12-10 00:53:31,@logan_g_d Very cool. Not unlike the protagonist in the classic Cool Hand Luke.,1
1336836375073546240,2020-12-10 00:53:23,"@bdayneil It starts with one emoji, and before you know it... Well, stream The Hangover Part II and see for yourself.",1
1336836330815295489,2020-12-10 00:53:13,@rxrebieber My eyes literally do this irl when I stream Selena + Chef.,1
1336836300695953411,2020-12-10 00:53:05,@piperwired You should stream classic love story Casablanca!,2
1336836270320877570,2020-12-10 00:52:58,@GoKTGo I can imagine this being Richard Hendricks' most-used emoji. You should stream Silicon Valley!,0
1336836239140376578,2020-12-10 00:52:51,@ArghantBigAxe Seems like you'd be well-suited to solve some mysteries. Definitely check out The Flight Attendant!,6
1336834859793190913,2020-12-10 00:47:22,@zanessa12 I loved Ad Astra. Lots of great uses of silence in space.,0
1336834821956386817,2020-12-10 00:47:13,@Mi_Tbt I think Call of the Wild would be great.,1
1336834784920653824,2020-12-10 00:47:04,@salitochuc I believe Godzilla is what you're looking for.,1
1336834738745561088,2020-12-10 00:46:53,@FUCCl Moulin Rouge has those love vibes you're looking for.,0
1336834700443172864,2020-12-10 00:46:44,@gabby_fuchs Euphoria. Everyone loves Euphoria. Ya can't go wrong.,2
1336834657577406464,2020-12-10 00:46:34,@Smashburger Don't eat that burger without a side of An American Pickle 🥒,14
1336834615961513984,2020-12-10 00:46:24,@Cash_4_Gould Well I can't NOT suggest Billy Madision.,2
1336834584223260672,2020-12-10 00:46:16,@hnelx_ Yeahhhh you should stream Succession.,2
1336834514786549760,2020-12-10 00:46:00,"@McYobo The Sopranos. Definitely, definitely The Sopranos.",2
1336834480988819457,2020-12-10 00:45:52,@NoipTrebliw Yeahhhhh you should stream The Hills Have Eyes.,0
1336834424919363586,2020-12-10 00:45:38,"@stamishinc Oh god, wish I could sit at Central Perk right now. I say stream Friends.",5
1336834362264850432,2020-12-10 00:45:23,@PsychoHippo18 Conan O'Brien's Team Coco Presents: Beth Stelling: Girl Daddy! Beth is SO funny.,5
1336834315582246914,2020-12-10 00:45:12,@LuckyCedarlane Oh my gosh you've gotta stream Veneno ✨,2
1336834284921913344,2020-12-10 00:45:05,@superjay_92 Thirteen Ghosts 😬😬😬 Definitely gonna make that face.,0
1336834248704049152,2020-12-10 00:44:56,@AmyHuang_ Stream Apple and Onion for all kinds of cute lil food friends.,0
1336834209193762818,2020-12-10 00:44:47,@TollisonZrt Aww a fox! Just like a little dæmon in His Dark Materials!,2
1336834176511668225,2020-12-10 00:44:39,@Zionsky_ Happy Gilmore! 😌Makes me smile every time.,0
1336834142995005445,2020-12-10 00:44:31,@Flameon66 Ok that's easy - Babe: Pig in the City!,0
1336834091732221952,2020-12-10 00:44:19,@maxkennington2 I bet you'd love Tales From Earthsea.,1
1336834058941132800,2020-12-10 00:44:11,@MFrooks Batwoman! My hero.,0
1336834025189638144,2020-12-10 00:44:03,@MarkOrtegon The Lego Batman Movie! It's a total must.,0
1336833977504546828,2020-12-10 00:43:52,@lovintesfaye Blinded by the Lights! A great series.,1
1336833930306076672,2020-12-10 00:43:40,@b0rg_online Full Frontal with Samantha Bee! You know why...,1
1336833898714546176,2020-12-10 00:43:33,@DaveBlumrick You might like Death Becomes Her.,2
1336829315820863488,2020-12-10 00:25:20,@dorkjrdan Oh hi it's me whenever somebody talks about BMO. Stream Adventure Time: Distant Lands - BMO!,6
1336829282157379584,2020-12-10 00:25:12,@JenniOlsonSF You HAVE to stream Veneno! Last two eps drop tomorrow so you have time to catch up!!,4
1336829235982336001,2020-12-10 00:25:01,@tha_jerk2012 You should stream Mrs. Fletcher! It's steamy 🔥,1
1336829116180439040,2020-12-10 00:24:33,"@sethtravis Possibly the official emoji of Joe Pera Talks With You season 1, episode 2 - Joe Pera Takes You to Breakfast.",2
1336829071121031168,2020-12-10 00:24:22,@McKay0184 Get your rofl on with Superintelligence!,0
1336829034999648256,2020-12-10 00:24:13,"@talktalkmake You should stream The Way Back, for a heartfelt story of underdogs going for the gold.",6
1336829001726234625,2020-12-10 00:24:05,@PancakeSmackerr Well you clearly have to stream Batman v Superman: Dawn of Justice: Ultimate Edition.,68
1336828967391641600,2020-12-10 00:23:57,@Travis_Flora Me at Carlton in basically any episode of The Fresh Prince of Bel-Air.,3
1336828924890771456,2020-12-10 00:23:47,@SERSAUN1 That's your MOST USED emoji? I'm recommending that you stream A World of Calm 😆,2
1336828882624790529,2020-12-10 00:23:37,@ZProductionz This is me glued to the screen during every episode of The Flight Attendant.,1
1336828844284596224,2020-12-10 00:23:28,@lgagalgag You should definitely stream The Last Unicorn.,0
1336828811422257155,2020-12-10 00:23:20,"@NCMtnGirl8 You should stream My Neighbor Totoro, because Totoro is possibly the most huggable character in all of media.",19
1336828777234456576,2020-12-10 00:23:12,@Bri_324 A love story! You should stream Crazy Rich Asians.,2
1336822938809610241,2020-12-10 00:00:00,"Here’s to this incredible cast 🥂 Let Them All Talk is streaming tomorrow, only on HBO Max. https://t.co/sEOhOZjOoE",258
1336807839617097728,2020-12-09 23:00:00,Drop your most-used emoji and I'll recommend something to stream based on that! 🎸,1004
1336789973454913537,2020-12-09 21:49:00,@GalGadot I already love this dynamic so much 🥺,213
1336767173650354177,2020-12-09 20:18:24,@dctvcinema The whole series is a wild ride 😳,5
1336767134979010560,2020-12-09 20:18:15,@fxhxxm I'm so excited for season three! 🙌 🇩🇪,1
1336732348453249024,2020-12-09 18:00:01,"After living a life of crime, how far would you go to make a better life for you and your family? #4BlocksHBOMax is streaming December 17, only on HBO Max. https://t.co/2AVxC06idv",100
1336721948127064065,2020-12-09 17:18:42,@IssaRae @sesamestreet Queen!!! 👑,19
1336720547258875905,2020-12-09 17:13:08,"RT @IssaRae: They made me a Queen and had me build a castle for my beautiful muppet daughter on @SesameStreet, airing this Sunday on @hboma…",0
1336492687499743232,2020-12-09 02:07:42,@wcruz73 It's such a beautiful series 💜,17
1336462869035020288,2020-12-09 00:09:12,@GalGadot Just absolutely iconic!! 💯,554
1336447006114340865,2020-12-08 23:06:10,@thedex98 Queen! 👑,1
1336432304164536320,2020-12-08 22:07:45,On a scale of 1 - Yikes how much do you relate to Suzie here? 😬 Stream the first season of I Hate Suzie now on HBO Max. https://t.co/5nZE1kDftG,93
1336400805163720706,2020-12-08 20:02:35,@PedroPascal1 Future's lookin' bright 😍,65
1336385658449874944,2020-12-08 19:02:24,@InsideHBOMax @FlightAttendant @HBO Omg it's captivating and so is Kaley 😍,49
1336123897985466368,2020-12-08 01:42:15,@cherryflxvour It was eye opening 💜,2
1336102391167348738,2020-12-08 00:16:48,"RT @Lin_Manuel: New ep on @hbomax tonight. Andrew Scott ARRIVES.
#HisDarkMaterials https://t.co/KZJlukss4E",0
1336102362650267649,2020-12-08 00:16:41,@Lin_Manuel You better be telling the truth... I will be consulting the alethiometer and it takes Andrew Scott news very seriously.,45
1336059684810227714,2020-12-07 21:27:06,@tntdrama Now that's the good stuff.,1304
1336057024677781504,2020-12-07 21:16:32,@jodipicoult Those curls are the star of the show 🤩,1
1336056938027618304,2020-12-07 21:16:11,"@chelseahandler Thank YOU, queen 👑 This special was amazing!",8
1336052865828347909,2020-12-07 21:00:00,"Learn the story of the Yom Kippur war, told from the perspectives of participants on each side in the gripping historical drama Valley of Tears. New episodes streaming now on HBO Max. https://t.co/gruymJH9AI",251
1336048312244346881,2020-12-07 20:41:54,RT @hunters: part 2: jules - january 24th on @HBO and @hbomax https://t.co/3BGhHobd8g,0
1336041104043438081,2020-12-07 20:13:16,@eucinthyanunes Best way to vibe tbh.,1
1336041054215102464,2020-12-07 20:13:04,@MonroeSchultz Big fan of your work here 🌊,1
1336022671000264712,2020-12-07 19:00:01,"Mentally, I am at the turtle spa 🐢 https://t.co/nZbrGsFUvK",229
1335753444032880640,2020-12-07 01:10:12,"@GalGadot Thank you, queen 👑😭",461
1335751095600046082,2020-12-07 01:00:52,@AleqCavill You and Diana have that in common!,1
1335751008991887361,2020-12-07 01:00:32,@PrioritiesLost Wonder Woman knows that ALL are worthy ⚔️,0
